Image_Path,Class,Mean_NDVI,Std_NDVI,Min_NDVI,Max_NDVI
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_58.tif,HerbaceousVegetation,0.40731138144264584,0.04240793746588031,0.3120347393573093,0.5714285711939948
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1500.tif,HerbaceousVegetation,0.39855363608471395,0.10825926110687308,0.08123249298202938,0.6843817785562955
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1498.tif,HerbaceousVegetation,0.15422014807798673,0.08530999270674157,0.05805061927215394,0.6979387399926913
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2926.tif,HerbaceousVegetation,0.5584518270885772,0.03343547754243378,0.43817012141096734,0.7815013403079756
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2803.tif,HerbaceousVegetation,0.5453393589293003,0.14747813284850472,0.03238095231927438,0.7507280137592521
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_165.tif,HerbaceousVegetation,0.42757424055826937,0.08128321063809155,0.22816326525955855,0.6812871940310146
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1390.tif,HerbaceousVegetation,0.2625803213864513,0.02941007554893076,0.1617104405987171,0.4210829491874761
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2875.tif,HerbaceousVegetation,0.441975919267289,0.057307839056196734,0.2930513594361298,0.6529230767221774
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2278.tif,HerbaceousVegetation,0.3113898667736765,0.07188941799595497,-0.0038535645434936527,0.5783885070023771
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2780.tif,HerbaceousVegetation,0.2914813441497863,0.14935537534532436,-0.043103448238703906,0.6532165089570633
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2308.tif,HerbaceousVegetation,0.20676193917316865,0.03653018636608428,0.04844650108145752,0.44264378759369444
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2558.tif,HerbaceousVegetation,0.3869776480074125,0.029056113658639925,0.2858575726225818,0.5003039512157131
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_439.tif,HerbaceousVegetation,0.5384897578970881,0.03845926960351083,0.3917655972741183,0.6327503972886194
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2407.tif,HerbaceousVegetation,0.19097498629959664,0.027998078788592357,0.11736924958590704,0.3793544262130538
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_189.tif,HerbaceousVegetation,0.28457417952220665,0.07862877235742169,0.10196078429151183,0.6911530587466106
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_154.tif,HerbaceousVegetation,0.23919580979262775,0.06604735106042106,0.12506856825971788,0.4721854303072234
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_472.tif,HerbaceousVegetation,0.5336934319774078,0.0375042476371863,0.4172335599330183,0.7044334973717022
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1977.tif,HerbaceousVegetation,0.3240632551898376,0.04986777335601093,0.07084785125337069,0.5698113205396937
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_538.tif,HerbaceousVegetation,0.36309360739251273,0.12113980890919057,0.13170731704523703,0.728260869412989
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2184.tif,HerbaceousVegetation,0.14787752235556872,0.03240822318787218,0.03582652419298764,0.3110367892109708
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1040.tif,HerbaceousVegetation,0.460501055359612,0.1375616933386165,0.06826706674962067,0.7308992560071335
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1934.tif,HerbaceousVegetation,0.5487091342643102,0.06047767134205083,0.23443037968748592,0.7487415187680583
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1559.tif,HerbaceousVegetation,0.4008820965445194,0.1249009464885135,0.07961165040814402,0.6422687689709887
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_639.tif,HerbaceousVegetation,0.2097781043323097,0.058396638658100804,0.12519457413271187,0.528854080682429
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2016.tif,HerbaceousVegetation,0.5132460292907164,0.19844464708678727,0.04595185985568523,0.7681056008676042
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2941.tif,HerbaceousVegetation,0.5751393634456448,0.0503906745065796,0.4361610967048954,0.7347540238642589
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1355.tif,HerbaceousVegetation,0.21004714398272994,0.15663311873513383,-0.11453744480777815,0.5895196504711419
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2930.tif,HerbaceousVegetation,0.300133927111252,0.0752913173404623,0.09273054197463894,0.5446992354454305
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_722.tif,HerbaceousVegetation,0.25415235659523966,0.12055246310791212,0.02078239607531638,0.6133301818451122
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_336.tif,HerbaceousVegetation,0.19545683081639814,0.04296834421934412,0.06678494486544351,0.3657553955781998
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_18.tif,HerbaceousVegetation,0.4980017631260041,0.18258074379881276,-0.010526315783933527,0.7569178372164926
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2485.tif,HerbaceousVegetation,0.49675198578625956,0.0918730093923097,0.1928152491961821,0.7112144100199841
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2684.tif,HerbaceousVegetation,0.12269557196034328,0.021026092276858525,0.0550247116878048,0.1934631097828735
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2252.tif,HerbaceousVegetation,0.3260543712619599,0.06477216592107597,0.10069735004164646,0.5964558998806057
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_271.tif,HerbaceousVegetation,0.21170963342266097,0.14923803083459233,-0.14351851818629974,0.6736980881101853
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_57.tif,HerbaceousVegetation,0.2721527694870245,0.07497379528064693,0.04642494068233657,0.6849462363750145
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1624.tif,HerbaceousVegetation,0.36684654368445524,0.0776851640039239,0.052631578865895444,0.6127541586817218
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1580.tif,HerbaceousVegetation,0.2698751613780227,0.07729250230978557,0.06751749689841131,0.6050801328681343
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2577.tif,HerbaceousVegetation,0.5802571266150562,0.030787866833953643,0.4775420224641659,0.7307428569758302
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1356.tif,HerbaceousVegetation,0.5127897962247199,0.06503273262273691,0.21734844740396822,0.6525688331954105
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1771.tif,HerbaceousVegetation,0.24690375351469426,0.07000940774146266,0.10207524884392184,0.5254127547667812
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2776.tif,HerbaceousVegetation,0.5677727528150459,0.0812684490959383,0.38431179072907956,0.7321974659824819
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_163.tif,HerbaceousVegetation,0.43798163519547567,0.05875659284419277,0.23763775070990742,0.6110091741250737
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2948.tif,HerbaceousVegetation,0.4606590312855333,0.16800760544012336,0.03294289896305168,0.7451117315834107
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_632.tif,HerbaceousVegetation,0.23649112123016613,0.11216021682180749,-0.1341463411907595,0.5867768592837052
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2163.tif,HerbaceousVegetation,0.24222673697631653,0.06060777035912258,0.10102884127154178,0.5269143288374093
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2045.tif,HerbaceousVegetation,0.30649664120337444,0.09635149557638759,0.09633911358734192,0.7180786867685062
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2963.tif,HerbaceousVegetation,0.26196714288836503,0.1637021532954939,-0.0887096772405047,0.7145557654266173
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_241.tif,HerbaceousVegetation,0.48433850106168214,0.056207974286988475,0.19078947347501155,0.6466241180226321
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2384.tif,HerbaceousVegetation,0.39146850636956293,0.05313615931499748,0.28293600994889084,0.5418106425218346
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1442.tif,HerbaceousVegetation,0.5568303442720701,0.04514394851387878,0.4439050699989468,0.694106418350249
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1659.tif,HerbaceousVegetation,0.2904378166727434,0.05788537655046695,0.07710487442330723,0.4841487277948537
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2524.tif,HerbaceousVegetation,0.2928388663816538,0.05052553474934537,0.16561566542223435,0.4926640924738748
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_496.tif,HerbaceousVegetation,0.46206628555895446,0.04036867455137218,0.29712918653178727,0.6719367586276929
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_500.tif,HerbaceousVegetation,0.6407034003029095,0.06811843877915788,0.4359746910406825,0.8349135525497464
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1111.tif,HerbaceousVegetation,0.21253819120413717,0.10987569747666677,-0.1305334845283388,0.4162162160662284
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_613.tif,HerbaceousVegetation,0.311694092732439,0.05701035490363581,0.12135922327419256,0.4896509111863914
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_554.tif,HerbaceousVegetation,0.376184457987435,0.072505945555572,0.18190521776402463,0.589514447247687
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1589.tif,HerbaceousVegetation,0.6330458748536454,0.060332330914336714,0.3997606222621901,0.7982885083948068
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_822.tif,HerbaceousVegetation,0.17904319350775372,0.048181015609447576,0.09269406390577767,0.41021063891102794
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_123.tif,HerbaceousVegetation,0.17813757093562874,0.0845290817837219,-0.12741312716715616,0.4211062095618913
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_208.tif,HerbaceousVegetation,0.28453806671325205,0.04402499032979989,0.15643483578290127,0.5079306527082512
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_398.tif,HerbaceousVegetation,0.4073567428093394,0.04742728345135948,0.22455016016156026,0.5605485846044505
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_72.tif,HerbaceousVegetation,0.32092352950981096,0.0919186490196021,0.019230769207655294,0.598014888090151
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_823.tif,HerbaceousVegetation,0.21540148192781672,0.06786511690775819,0.09345106693807921,0.5177708272625048
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1047.tif,HerbaceousVegetation,0.7223757116062556,0.06049829087929922,0.34269662911722,0.8263534216902241
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_402.tif,HerbaceousVegetation,0.21503031865702782,0.10479711013758576,-0.12499999984681373,0.6046094748771808
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_145.tif,HerbaceousVegetation,0.39488682083034693,0.05386871228645773,0.21497447526518024,0.5294117644526964
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1954.tif,HerbaceousVegetation,0.5885710973817493,0.1279244736909669,0.07678958781918026,0.7768534375393068
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2395.tif,HerbaceousVegetation,0.194342605363708,0.06702843987601231,-0.010759919296987185,0.5540691191320877
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_125.tif,HerbaceousVegetation,0.4253013582218028,0.04785044254049002,0.2737226276373274,0.5618279568004612
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1929.tif,HerbaceousVegetation,0.283548822601636,0.03587061879673118,0.19177359813820122,0.47675962799576377
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_341.tif,HerbaceousVegetation,0.3093055934415807,0.06983913662707555,0.05006104999992545,0.558185404119059
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_876.tif,HerbaceousVegetation,0.27148957343516344,0.02741341870190188,0.14279551334279655,0.396007726852541
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_23.tif,HerbaceousVegetation,0.3736001996297899,0.09880679298149662,0.07306434022397724,0.692990239420366
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_882.tif,HerbaceousVegetation,0.4772303289248645,0.06325698339754446,0.20411984999614238,0.6690568117294382
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1417.tif,HerbaceousVegetation,0.2701573905790676,0.12043326039632507,-0.11386696717715108,0.65118626939647
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_532.tif,HerbaceousVegetation,0.2510648914190958,0.05669925304967138,0.08297258296260553,0.5263312737492405
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_858.tif,HerbaceousVegetation,0.4578440074080248,0.06520799634116925,0.28312484036683055,0.6891364900587362
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2249.tif,HerbaceousVegetation,0.2871089507100262,0.059654030707797956,0.1672466734560396,0.5192090394013533
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_417.tif,HerbaceousVegetation,0.566304619622543,0.06092060832112539,0.35427435380630734,0.7187925996652789
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1354.tif,HerbaceousVegetation,0.30997118465511375,0.07926035904962475,0.10185912539883235,0.6680140122155716
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_681.tif,HerbaceousVegetation,0.4464660628780748,0.04097103281898461,0.2047508390899172,0.6037321622931581
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2234.tif,HerbaceousVegetation,0.30175171433928405,0.033236683173433985,0.16376582275241974,0.42823621414617274
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1711.tif,HerbaceousVegetation,0.6408138036800926,0.07637318319306727,0.37387387378966797,0.7878058562399105
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2633.tif,HerbaceousVegetation,0.6151905112348701,0.08077296114988386,0.16345759927756753,0.7682619645595921
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_677.tif,HerbaceousVegetation,0.5673504060741431,0.029209197789048232,0.3636659082341027,0.6592148307908356
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2020.tif,HerbaceousVegetation,0.4650708981970671,0.13949926572779991,0.19656371442082965,0.7357901309382291
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_190.tif,HerbaceousVegetation,0.13143426177678696,0.03574849331112769,0.05637521353372026,0.2890262750042402
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_96.tif,HerbaceousVegetation,0.2521369417264643,0.142533060657776,-0.09442060065574973,0.5999113866637326
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2773.tif,HerbaceousVegetation,0.3939892703442469,0.0700660915190693,0.2301603832055488,0.5915649277266225
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1394.tif,HerbaceousVegetation,0.1475144185302364,0.042510299887876565,0.03985890651151363,0.4933793896104262
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1260.tif,HerbaceousVegetation,0.29235383224605505,0.0628952108740139,0.10032715373491626,0.5003032139174338
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1590.tif,HerbaceousVegetation,0.28783404051004424,0.038492852699071566,0.18931828046258822,0.46217169719240625
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_332.tif,HerbaceousVegetation,0.541695535573359,0.0737285057771389,0.27930961896878354,0.7393695788577598
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2796.tif,HerbaceousVegetation,0.3396567816083519,0.12222345654993934,0.10152990262238629,0.7261880686094666
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1100.tif,HerbaceousVegetation,0.6414308950430175,0.06849234013543908,0.338308457501052,0.802094940761735
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_751.tif,HerbaceousVegetation,0.37972925507556954,0.08136497211264573,0.10258931494507068,0.5702479336700796
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1558.tif,HerbaceousVegetation,0.2955076825660322,0.08595219340524966,0.07079646015741244,0.6396052210634814
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2862.tif,HerbaceousVegetation,0.4000557659151913,0.07042622504931809,0.13089005221896327,0.5781671157081646
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1274.tif,HerbaceousVegetation,0.5665066161056582,0.04992877762348619,0.43144385017509224,0.7394440906557512
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2434.tif,HerbaceousVegetation,0.5595398946568362,0.11630751742523417,0.13564668748320707,0.7553389041886401
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2595.tif,HerbaceousVegetation,0.41264261783712713,0.11354689510303581,0.11720510889661719,0.7345997284302307
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1511.tif,HerbaceousVegetation,0.600557810842253,0.07482535569532195,0.15384615380327588,0.7625122667787021
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1902.tif,HerbaceousVegetation,0.6278222751031619,0.059379769424476404,0.3162128711892906,0.7422394676435036
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_837.tif,HerbaceousVegetation,0.30658158559227244,0.05568969180501473,0.08975712767713082,0.5519363009222091
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_974.tif,HerbaceousVegetation,0.490459925629268,0.05594590805864044,0.30091669976049557,0.6051068881813815
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2186.tif,HerbaceousVegetation,0.4695195618099327,0.19259620826605306,0.06708595385496645,0.7096241221169716
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_144.tif,HerbaceousVegetation,0.22183730455503536,0.059466753247418416,0.049420209822001626,0.40166204972241615
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2338.tif,HerbaceousVegetation,0.5444536789571278,0.048893049120272924,0.4068755438627337,0.7744723616533724
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1091.tif,HerbaceousVegetation,0.5453784282015857,0.16128092876129693,0.07241452536155986,0.7879702271599337
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2706.tif,HerbaceousVegetation,0.5477911426531017,0.10592734449469919,0.14926527443985674,0.7290026244327419
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_160.tif,HerbaceousVegetation,0.41649993802049295,0.08910098338606495,-0.022900763336926748,0.635055255555113
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1010.tif,HerbaceousVegetation,0.6715793558932814,0.07514098043999616,0.4094783496728679,0.834630350032173
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_33.tif,HerbaceousVegetation,0.2794101215016346,0.05572511491189693,0.10005467465826824,0.5553243147570849
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2271.tif,HerbaceousVegetation,0.5900669187086607,0.07264972945837272,0.3031496062139624,0.7484388936222304
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2215.tif,HerbaceousVegetation,0.3682228718725153,0.057652074644561166,0.16501946685683758,0.5592055001683707
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1666.tif,HerbaceousVegetation,0.2350624682811133,0.06868757204334161,0.09722470902466883,0.539719626010596
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1400.tif,HerbaceousVegetation,0.5504540202754392,0.05854747843937497,0.3433940773509698,0.700497893259097
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1835.tif,HerbaceousVegetation,0.5451768371143539,0.04841719109168757,0.30713128026453346,0.6746328820401287
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_304.tif,HerbaceousVegetation,0.3573956270113605,0.07547399739855283,-0.06595744673834311,0.5726638771066488
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_389.tif,HerbaceousVegetation,0.19365652520986576,0.026728492409481403,0.11499376000802389,0.3289689033472534
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1365.tif,HerbaceousVegetation,0.4486122367232563,0.12357955142571175,0.06879558445322384,0.6644929164235456
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2268.tif,HerbaceousVegetation,0.7217606573425202,0.09029727351875745,0.10348209904279501,0.8640144663898708
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_35.tif,HerbaceousVegetation,0.5133004712663756,0.04168378621541117,0.343434343332313,0.6368200835043738
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1800.tif,HerbaceousVegetation,0.3481432541053656,0.18426829773466655,-0.0627306271905339,0.7319865317400718
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2330.tif,HerbaceousVegetation,0.40902960984871745,0.13687280501195592,0.1264092927696602,0.7160972170778099
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2931.tif,HerbaceousVegetation,0.41656778639064207,0.07811508154993753,0.2508901020054854,0.6910420473214375
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2006.tif,HerbaceousVegetation,0.5308323995628447,0.06361790366062871,0.108300395171304,0.6449329357963985
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1090.tif,HerbaceousVegetation,0.5163160331949148,0.045009356814081754,0.3956233094675133,0.6573371695900243
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_1210.tif,HerbaceousVegetation,0.6216259381701312,0.07464274037481465,0.24570160836225682,0.778766687692569
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2898.tif,HerbaceousVegetation,0.36902192950170704,0.06037894752020431,0.22855271759754237,0.5786783495514134
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2795.tif,HerbaceousVegetation,0.2379265418705074,0.06611882167270296,0.09848384969037793,0.634094529836937
eurosat_data/EuroSATallBands/HerbaceousVegetation/HerbaceousVegetation_2275.tif,HerbaceousVegetation,0.4470875834358215,0.05344301234854949,0.2378094523036235,0.698255813750507
